created_at,id,id_str,text,display_text_range,source,truncated,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,user,geo,coordinates,place,contributors,quoted_status_id,quoted_status_id_str,quoted_status,quoted_status_permalink,is_quote_status,quote_count,reply_count,retweet_count,favorite_count,entities,favorited,retweeted,possibly_sensitive,filter_level,lang,matching_rules,extended_tweet,retweeted_status,extended_entities
Thu Apr 15 16:12:00 +0000 2021,1382728423735504906,1382728423735504906,The World Health Organization (WHO) has expressed concern over the rising rates of new COVID-19 infections and deat… https://t.co/wLY3jnTjyC,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13420336, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 184, 'statuses_count': 201183, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,,,,False,0,1,2,12,"{'hashtags': [], 'urls': [{'url': 'https://t.co/wLY3jnTjyC', 'expanded_url': 'https://twitter.com/i/web/status/1382728423735504906', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'The World Health Organization (WHO) has expressed concern over the rising rates of new COVID-19 infections and deaths, as a third wave of the virus sweeps across the world.\nhttps://t.co/wbkaABu31v', 'display_text_range': [0, 196], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/wbkaABu31v', 'expanded_url': 'https://newsaf.cgtn.com/news/2021-04-16/WHO-concerned-by-rising-COVID-19-infection-and-death-rates-globally-ZupimbXjHO/index.html', 'display_url': 'newsaf.cgtn.com/news/2021-04-1…', 'indices': [173, 196]}], 'user_mentions': [], 'symbols': []}}",,
Mon Apr 12 22:27:29 +0000 2021,1381735751969308676,1381735751969308676,"Director-general of the World Health Organization, Tedros Adhanom Ghebreyesus, warned of a rise in global COVID-19… https://t.co/GG89ZbJ0YM","[0, 140]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13420336, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 184, 'statuses_count': 201183, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,,,,False,1,4,7,34,"{'hashtags': [], 'urls': [{'url': 'https://t.co/GG89ZbJ0YM', 'expanded_url': 'https://twitter.com/i/web/status/1381735751969308676', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Director-general of the World Health Organization, Tedros Adhanom Ghebreyesus, warned of a rise in global COVID-19 cases and deaths during a press conference on Monday. The WHO is emphasizing the public follow COVID-19 health guidelines to contain the virus. https://t.co/J5wqcxVetA', 'display_text_range': [0, 258], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1381735745120051203, 'id_str': '1381735745120051203', 'indices': [259, 282], 'media_url': 'http://pbs.twimg.com/media/EyzpVuVXIAM1tQV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyzpVuVXIAM1tQV.jpg', 'url': 'https://t.co/J5wqcxVetA', 'display_url': 'pic.twitter.com/J5wqcxVetA', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1381735751969308676/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1920, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1381735745120051203, 'id_str': '1381735745120051203', 'indices': [259, 282], 'media_url': 'http://pbs.twimg.com/media/EyzpVuVXIAM1tQV.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyzpVuVXIAM1tQV.jpg', 'url': 'https://t.co/J5wqcxVetA', 'display_url': 'pic.twitter.com/J5wqcxVetA', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1381735751969308676/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}, 'large': {'w': 1920, 'h': 1920, 'resize': 'fit'}}}]}}",,
Sat Apr 10 17:26:24 +0000 2021,1380935205532368896,1380935205532368896,"The vast majority of COVID-19 vaccines administered have so far gone to wealthy nations, the World Health Organizat… https://t.co/CUvUGe7Ptv",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13420336, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 184, 'statuses_count': 201183, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,,,,False,1,4,18,51,"{'hashtags': [], 'urls': [{'url': 'https://t.co/CUvUGe7Ptv', 'expanded_url': 'https://twitter.com/i/web/status/1380935205532368896', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'The vast majority of COVID-19 vaccines administered have so far gone to wealthy nations, the World Health Organization (WHO) reported.\nhttps://t.co/JeBdaL36ov', 'display_text_range': [0, 158], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/JeBdaL36ov', 'expanded_url': 'https://newsaf.cgtn.com/news/2021-04-11/Low-income-nations-have-received-just-0-2-pct-of-all-COVID-19-shots-ZmcQOd0J0Y/index.html', 'display_url': 'newsaf.cgtn.com/news/2021-04-1…', 'indices': [135, 158]}], 'user_mentions': [], 'symbols': []}}",,
Fri Apr 09 19:14:42 +0000 2021,1380600074493911041,1380600074493911041,WHO director-general Tedros Adhanom Ghebreyesus said Friday that the World Health Organization continues to believe… https://t.co/lMKPt3dane,,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,1.380599820709167e+18,1.380599820709167e+18,1115874631.0,1115874631.0,CGTNOfficial,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13420336, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 184, 'statuses_count': 201183, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,,,,False,0,0,1,5,"{'hashtags': [], 'urls': [{'url': 'https://t.co/lMKPt3dane', 'expanded_url': 'https://twitter.com/i/web/status/1380600074493911041', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,,low,en,[{'tag': None}],"{'full_text': 'WHO director-general Tedros Adhanom Ghebreyesus said Friday that the World Health Organization continues to believe that the benefits of the AstraZeneca COVID-19 vaccine outweigh the risks of the rare side-effects reported.', 'display_text_range': [0, 223], 'entities': {'hashtags': [], 'urls': [], 'user_mentions': [], 'symbols': []}}",,
Thu Apr 08 15:50:00 +0000 2021,1380186172375363584,1380186172375363584,"Africa has only administered 2 percent of the more than 690 million COVID-19 vaccine doses given globally, the Worl… https://t.co/tgMNjppGYK",,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13420336, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 184, 'statuses_count': 201183, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,,,,False,1,1,5,22,"{'hashtags': [], 'urls': [{'url': 'https://t.co/tgMNjppGYK', 'expanded_url': 'https://twitter.com/i/web/status/1380186172375363584', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'Africa has only administered 2 percent of the more than 690 million COVID-19 vaccine doses given globally, the World Health Organization (WHO) said on Thursday.\nhttps://t.co/a8KZjtOW4U', 'display_text_range': [0, 184], 'entities': {'hashtags': [], 'urls': [{'url': 'https://t.co/a8KZjtOW4U', 'expanded_url': 'https://africa.cgtn.com/2021/04/08/less-than-2-of-worlds-covid-19-vaccines-administered-in-africa-who/?platform=hootsuite', 'display_url': 'africa.cgtn.com/2021/04/08/les…', 'indices': [161, 184]}], 'user_mentions': [], 'symbols': []}}",,
Thu Apr 08 00:35:41 +0000 2021,1379956074531282950,1379956074531282950,A causal link between the #AstraZeneca COVID-19 vaccine and the rare occurrence of blood clots with low platelets i… https://t.co/pKAYGf8vVk,"[0, 140]","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13420336, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 184, 'statuses_count': 201183, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,,,,False,3,2,22,30,"{'hashtags': [{'text': 'AstraZeneca', 'indices': [26, 38]}], 'urls': [{'url': 'https://t.co/pKAYGf8vVk', 'expanded_url': 'https://twitter.com/i/web/status/1379956074531282950', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'A causal link between the #AstraZeneca COVID-19 vaccine and the rare occurrence of blood clots with low platelets is ""considered plausible but not confirmed,"" the World Health Organization (WHO) said on Wednesday https://t.co/nHyJTls0ax https://t.co/k2N5LnbnpG', 'display_text_range': [0, 236], 'entities': {'hashtags': [{'text': 'AstraZeneca', 'indices': [26, 38]}], 'urls': [{'url': 'https://t.co/nHyJTls0ax', 'expanded_url': 'https://bit.ly/3fXuPEl', 'display_url': 'bit.ly/3fXuPEl', 'indices': [213, 236]}], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1379954481832493058, 'id_str': '1379954481832493058', 'indices': [237, 260], 'media_url': 'http://pbs.twimg.com/media/EyaVSjfVgAIa8F1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyaVSjfVgAIa8F1.jpg', 'url': 'https://t.co/k2N5LnbnpG', 'display_url': 'pic.twitter.com/k2N5LnbnpG', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1379956074531282950/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1379954481832493058, 'id_str': '1379954481832493058', 'indices': [237, 260], 'media_url': 'http://pbs.twimg.com/media/EyaVSjfVgAIa8F1.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyaVSjfVgAIa8F1.jpg', 'url': 'https://t.co/k2N5LnbnpG', 'display_url': 'pic.twitter.com/k2N5LnbnpG', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1379956074531282950/photo/1', 'type': 'photo', 'sizes': {'medium': {'w': 1200, 'h': 800, 'resize': 'fit'}, 'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'small': {'w': 680, 'h': 453, 'resize': 'fit'}, 'large': {'w': 2048, 'h': 1365, 'resize': 'fit'}}}]}}",,
Wed Apr 07 11:40:00 +0000 2021,1379760867709968384,1379760867709968384,"April 7 marks the annual World Health Day. This year the WHO is calling for ""a fairer, healthier world for everyone… https://t.co/ze16ScgL8b","[0, 140]","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",True,,,,,,"{'id': 1115874631, 'id_str': '1115874631', 'name': 'CGTN', 'screen_name': 'CGTNOfficial', 'location': 'Beijing, China', 'url': 'http://www.CGTN.com', 'description': 'CGTN is an international media organization. It aims to provide global audiences with accurate and timely news coverage as well as rich audiovisual services.', 'translator_type': 'none', 'protected': False, 'verified': True, 'followers_count': 13420336, 'friends_count': 74, 'listed_count': 8152, 'favourites_count': 184, 'statuses_count': 201183, 'created_at': 'Thu Jan 24 03:18:59 +0000 2013', 'utc_offset': None, 'time_zone': None, 'geo_enabled': False, 'lang': None, 'contributors_enabled': False, 'is_translator': False, 'profile_background_color': '131516', 'profile_background_image_url': 'http://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_image_url_https': 'https://abs.twimg.com/images/themes/theme14/bg.gif', 'profile_background_tile': True, 'profile_link_color': '009999', 'profile_sidebar_border_color': 'FFFFFF', 'profile_sidebar_fill_color': 'EFEFEF', 'profile_text_color': '333333', 'profile_use_background_image': True, 'profile_image_url': 'http://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_image_url_https': 'https://pbs.twimg.com/profile_images/1246467745975156738/hicJQmq0_normal.jpg', 'profile_banner_url': 'https://pbs.twimg.com/profile_banners/1115874631/1586016045', 'default_profile': False, 'default_profile_image': False, 'following': None, 'follow_request_sent': None, 'notifications': None, 'withheld_in_countries': []}",,,,,,,,,False,0,2,7,19,"{'hashtags': [], 'urls': [{'url': 'https://t.co/ze16ScgL8b', 'expanded_url': 'https://twitter.com/i/web/status/1379760867709968384', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}",False,False,False,low,en,[{'tag': None}],"{'full_text': 'April 7 marks the annual World Health Day. This year the WHO is calling for ""a fairer, healthier world for everyone,"" to eliminate health inequities, as the #COVID19 pandemic pushed more people into poverty and food insecurity and more social problems. #WorldHealthDay https://t.co/pIVMmcON3X', 'display_text_range': [0, 268], 'entities': {'hashtags': [{'text': 'COVID19', 'indices': [157, 165]}, {'text': 'WorldHealthDay', 'indices': [253, 268]}], 'urls': [], 'user_mentions': [], 'symbols': [], 'media': [{'id': 1379739399601016834, 'id_str': '1379739399601016834', 'indices': [269, 292], 'media_url': 'http://pbs.twimg.com/media/EyXRrHvUUAIhI9w.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyXRrHvUUAIhI9w.jpg', 'url': 'https://t.co/pIVMmcON3X', 'display_url': 'pic.twitter.com/pIVMmcON3X', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1379760867709968384/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}, 'extended_entities': {'media': [{'id': 1379739399601016834, 'id_str': '1379739399601016834', 'indices': [269, 292], 'media_url': 'http://pbs.twimg.com/media/EyXRrHvUUAIhI9w.jpg', 'media_url_https': 'https://pbs.twimg.com/media/EyXRrHvUUAIhI9w.jpg', 'url': 'https://t.co/pIVMmcON3X', 'display_url': 'pic.twitter.com/pIVMmcON3X', 'expanded_url': 'https://twitter.com/CGTNOfficial/status/1379760867709968384/photo/1', 'type': 'photo', 'sizes': {'thumb': {'w': 150, 'h': 150, 'resize': 'crop'}, 'large': {'w': 2048, 'h': 2048, 'resize': 'fit'}, 'medium': {'w': 1200, 'h': 1200, 'resize': 'fit'}, 'small': {'w': 680, 'h': 680, 'resize': 'fit'}}}]}}",,
Tue Apr 06 18:08:44 +0000 2021,1379496307119771652,1379496307119771652,"Chinese COVID19 vaccines produced by Sinovac and Sinopharm are expected to be reviewed by the WHO
